274,4734,3.5,1171758625
91,2019,4.5,1112711080
483,79702,3.0,1291838228
234,2090,4.0,1004409449
298,6702,0.5,1466278011
599,6857,4.0,1498499146
495,79132,5.0,1458634589
610,7451,4.0,1479542997
7,260,5.0,1106635933
610,81591,3.5,1493849078
504,5992,2.5,1064450804
41,4022,5.0,1459367696
159,7361,0.5,1508641236
298,2019,3.0,1466276056
292,3564,2.0,1015374833
292,8984,3.5,1140269511
610,49272,5.0,1493845898
484,2059,2.5,1342227954
242,21,3.0,834073178
305,3527,4.0,1460135999
19,1963,3.0,965705725
438,1608,3.5,1105670461
307,7254,3.5,1186087440
610,5772,5.0,1479544766
132,4014,3.5,1157922303
73,138036,2.5,1464196603
112,79132,4.5,1518888233
226,466,3.5,1095662959
373,509,4.0,846830111
383,150,4.0,943571045
445,780,2.0,1454621710
599,8638,3.0,1498521987
603,172,2.0,963177950
62,122900,3.5,1521490276
605,4306,3.5,1277175745
599,26861,3.5,1519123523
122,3911,5.0,1461562690
98,356,5.0,1532457441
592,349,4.0,837349868
438,4085,4.0,1105664168
560,84944,3.0,1469648956
265,2011,3.0,965315141
477,4993,4.5,1200939842
512,590,3.0,841449201
156,1704,4.0,1106854994
469,1129,4.0,965333899
426,8361,3.0,1451080368
493,2640,4.0,1001562900
153,6863,2.0,1525552526
307,7235,2.0,1186411194
198,2023,4.0,1034137256
89,156025,5.0,1520409144
509,33162,3.0,1435994581
122,2571,5.0,1461561331
357,1760,2.0,1348628750
462,1135,3.0,1233283579
19,65,2.0,965708217
483,48516,4.5,1327277441
7,58,3.0,1106635520
391,3418,4.0,1031030942
62,79702,4.0,1523029355
573,8636,4.0,1248842404
21,47566,4.0,1403460908
294,1707,1.0,966596355
365,99007,2.5,1488333466
274,3052,4.5,1171428370
256,2002,4.5,1447000170
21,95067,3.0,1419794692
322,2918,3.0,1217676557
182,1529,3.5,1063287687
534,2717,4.0,1459787997
286,2706,1.5,1119563415
514,3843,2.0,1534086788
414,2082,2.0,961437722
161,2336,3.0,1176498590
414,7438,4.0,1085493606
191,148,5.0,829760897
580,50,5.0,1167789884
275,4384,3.0,1049077528
256,7361,5.0,1446579978
495,2054,3.0,1458636440
307,597,3.0,1186160989
171,903,5.0,866905882
391,3055,4.0,1030944399
599,99638,3.0,1498527023
51,2605,4.0,1230928779
608,88,2.5,1117505159
282,1208,4.5,1378490160
525,953,3.5,1476481374
298,665,4.0,1449756374
525,616,3.5,1476480563
428,3998,2.0,1111624193
368,903,3.0,971275394
294,2987,3.0,966633825
219,60126,3.5,1217436492
448,2413,3.0,1019128107
448,82459,4.0,1327257756
402,376,4.0,852551954
318,7228,3.0,1482750513
414,59615,2.5,1273977925
448,5479,2.0,1086082505
387,924,5.0,1094876341
298,8464,2.0,1447598273
483,46972,3.5,1178293164
28,61024,2.0,1234854178
8,185,5.0,839463509
248,60069,4.5,1534591743
68,6323,2.5,1158533404
567,143355,1.5,1525289285
318,117364,4.0,1536152670
561,79132,3.5,1491091990
213,78499,4.5,1316196160
161,4995,3.0,1176498512
19,761,3.0,965709832
414,2088,3.0,961595082
249,19,3.5,1354107358
370,5378,1.0,1159161874
78,5541,3.0,1252575084
219,32587,4.0,1194686059
430,4054,3.0,982794263
18,73323,4.5,1456770625
221,6724,4.0,1119984536
372,1220,3.0,874415775
590,58998,3.0,1258417421
608,3534,2.5,1117490870
266,1198,5.0,945670292
606,1041,4.0,1171811645
160,1603,1.0,971114422
4,1517,4.0,945079790
100,594,3.0,1100183782
105,71535,4.0,1446749856
373,158,3.0,846830207
509,5478,2.0,1435999456
178,2231,4.5,1163673637
4,4260,2.0,1007569424
80,1200,4.5,1377473772
386,110,3.0,842610269
234,2571,5.0,1004408002
377,6836,3.5,1340343864
220,1036,5.0,1230055449
111,54286,3.0,1516140675
480,2167,3.0,1179178605
331,61132,4.0,1537158430
540,6539,4.5,1179108884
561,52973,2.5,1491092304
219,46850,4.0,1194686007
221,5291,4.5,1119983899
249,3717,4.0,1346752157
426,1035,5.0,1451187517
160,4792,2.5,1058456638
340,153,4.0,848666356
321,21,3.0,843212550
372,361,3.0,874416992
195,3948,4.0,974708051
51,1088,4.0,1230929736
391,2918,4.0,1032389092
216,955,4.0,975212199
432,4235,4.0,1315243586
38,368,4.0,841341598
578,2496,4.5,1300995952
378,1682,4.0,1445347284
525,1288,4.0,1476481343
298,3593,0.5,1449592372
415,903,4.0,1382470095
479,2011,2.0,1039367502
570,34,3.5,1181477210
288,3649,2.0,980535490
438,3754,2.0,1105669923
448,50872,3.0,1325961893
387,4552,3.5,1129704983
448,115617,4.0,1454251411
199,597,3.0,940544622
414,1748,4.0,961514832
105,4299,3.0,1446749880
68,6893,3.5,1158534072
448,47810,1.0,1180460260
21,102716,3.0,1376823571
606,2321,4.0,1171408568
608,3270,1.0,1117674546
534,66785,4.5,1459797031
600,1327,2.0,1237710102
357,6612,4.0,1348612802
42,1474,2.0,996256020
41,79132,0.5,1459367686
474,5995,4.5,1054300218
219,2321,4.5,1194932157
122,46530,4.0,1461562439
21,104374,3.5,1403460501
414,55765,4.0,1194973915
214,802,3.0,853937989
91,1080,4.0,1112710878
573,1562,0.5,1187045088
381,1907,4.0,1167543323
477,441,4.0,1200939183
195,3952,3.0,974707736
15,256,3.0,1299425021
483,2953,2.0,1215896524
132,788,2.0,1157922765
246,7153,5.0,1354126589
6,207,4.0,845554024
68,2471,3.0,1261623754
254,44199,4.5,1180563998
274,55721,4.5,1226307462
101,2580,4.0,968441029
428,8636,3.0,1111523950
122,5171,3.5,1461563005
254,480,4.0,1180446243
387,5489,4.0,1142496960
368,2028,5.0,971274649
391,2712,4.0,1030825131
438,5152,3.5,1105650135
182,5107,4.0,1054782743
525,1270,4.0,1476481462
63,78499,4.0,1443200970
21,5459,4.5,1376823441
125,71429,4.5,1474294502
375,1610,4.5,1225314353
590,3504,4.0,1258417154
535,2482,3.0,939029864
134,160,3.0,832841215
357,1276,5.0,1348611793
387,7333,4.0,1145250934
275,4285,2.0,1049076725
610,67923,3.0,1493846390
93,2617,4.0,942946091
606,1837,3.0,1172014848
169,1967,3.5,1078285453
599,2496,2.5,1498516281
382,52279,1.5,1515174055
275,1280,5.0,1049078169
249,3114,3.5,1346758271
295,6874,4.5,1320064929
599,4508,3.0,1519120088
10,4306,4.5,1455356595
136,592,4.0,832449136
414,4967,4.0,1019484355
55,4011,5.0,1312748875
15,2762,3.0,1510571764
244,1356,5.0,975091789
383,903,4.0,943571272
460,5989,4.0,1359177641
82,832,3.0,1084468159
182,1883,4.0,1066639587
4,1188,5.0,964538500
105,6711,3.5,1446572030
305,58803,4.0,1460136209
380,147380,3.0,1536874284
525,59126,3.0,1476477272
469,1466,3.0,965336695
448,6659,2.5,1064154371
106,4993,5.0,1467360286
380,94160,3.0,1493422474
100,104,3.5,1100183809
607,1370,5.0,963080089
312,3994,4.0,1043176716
28,293,4.5,1234338073
419,5669,4.5,1321766432
288,8781,3.5,1198509833
228,1385,3.0,1363222670
414,5663,3.5,1064941611
305,1213,5.0,1460135270
606,1209,4.5,1171379582
490,2959,3.5,1328145295
91,802,3.5,1112713566
536,370,3.0,832840462
263,1188,4.0,941591657
113,1569,4.0,980051922
213,4306,4.5,1316196194
195,150,4.0,974709770
594,839,5.0,1115885770
448,4941,5.0,1019124675
497,131739,3.0,1429127171
561,589,4.0,1491090844
477,1584,4.0,1200939987
503,1203,4.0,1335219050
599,81845,3.0,1498521335
610,5329,3.5,1493849209
474,2670,3.0,1069684735
449,2712,2.5,1053198958
288,1974,1.0,976138852
119,109846,5.0,1438439321
274,6774,3.5,1171830016
480,1275,3.0,1179162203
66,1201,5.0,1099187356
447,480,4.0,836960895
119,87232,4.0,1435944131
140,1250,5.0,942841937
274,3510,3.5,1171759057
41,4890,3.0,1458940253
275,4061,5.0,1049078967
448,88140,3.0,1341142078
414,1387,4.0,961515597
222,420,3.0,1391352264
320,26555,3.5,1284251103
238,2067,5.0,1007931845
552,1203,3.5,1111473301
480,5943,1.5,1179166136
288,1035,3.0,975691369
586,103141,5.0,1529899355
20,595,5.0,1054038060
41,4027,4.0,1459368579
274,8836,4.0,1197190470
380,2167,5.0,1493667726
381,45720,4.0,1167543260
68,3703,3.0,1230497931
552,3785,2.5,1112151326
241,5878,4.0,1447536989
462,7419,4.0,1123891700
288,5881,3.5,1087476689
483,37830,2.0,1181496567
274,52722,3.5,1178470408
68,45722,4.5,1158531258
391,648,3.0,1031030362
199,37741,3.5,1261363947
480,2716,4.0,1179161944
312,2186,4.0,1043177323
380,2392,2.5,1509047666
448,59315,4.0,1274020860
460,80489,4.0,1359176529
448,93326,2.0,1362231181
274,3147,3.5,1171943630
599,1909,3.5,1498501213
248,8961,5.0,1534950779
599,1994,2.5,1519119603
477,4850,3.0,1200945854
571,724,3.0,966900460
288,5171,2.0,1034954166
68,5,2.0,1158533624
448,111364,2.5,1434299815
610,53125,3.5,1493845941
600,5902,5.0,1237709173
156,708,3.0,946799816
414,257,2.0,961682276
387,4963,3.5,1185007107
292,1136,4.0,1219625093
325,5650,3.0,1039397919
249,59369,4.5,1347317889
298,76093,3.0,1447518074
182,3020,2.0,1054780884
372,271,2.0,874416493
274,52281,4.0,1193091946
263,802,3.0,941591735
370,32587,4.0,1159317596
488,3996,4.5,1112382162
24,2571,4.0,1458941533
380,457,4.0,1493420352
19,434,3.0,965709832
249,80862,3.0,1369858782
50,122918,1.0,1514239279
232,8918,3.0,1206993616
462,38886,4.0,1136822176
517,1088,1.0,1487958398
600,4744,0.5,1237714406
111,102903,5.0,1516141204
575,1259,5.0,926510687
42,3248,2.0,996256339
608,1061,3.0,1117408039
317,76251,3.0,1430512997
1,1396,3.0,964983017
111,673,2.5,1516156379
57,2683,3.0,965797192
573,54272,4.0,1186589296
599,73321,2.5,1498516871
437,78,3.0,859721693
599,1876,2.0,1498510406
438,47950,3.0,1175998131
475,40815,5.0,1498030277
381,2081,3.5,1166971995
608,21,3.5,1147210949
606,147,4.0,1173570342
305,62376,2.5,1460137172
523,6350,4.0,1503126004
373,371,3.0,846830473
137,1204,5.0,1204859766
492,801,3.0,863976820
552,1644,1.5,1111473268
295,6016,4.0,1320064785
192,356,5.0,835129257
380,3564,2.0,1494613433
381,587,4.0,1165975429
288,4916,3.0,1014821894
240,1,5.0,849122434
483,1196,4.5,1327276799
18,80489,4.0,1463686312
182,112,3.5,1054783878
282,4018,3.0,1514069440
462,61323,4.5,1485140974
177,40826,2.5,1435837219
590,8665,3.0,1258427665
298,54934,0.5,1467489584
466,33679,4.0,1439915504
509,68554,3.0,1435998388
517,94070,4.5,1487954199
169,5415,4.0,1059428799
414,165,3.0,961515958
18,103772,4.0,1478632286
495,4015,1.5,1458636838
365,95441,5.0,1488333253
122,4776,5.0,1461562030
608,3247,2.0,1117505039
287,1405,1.5,1110230163
125,168266,4.0,1495649436
42,1608,4.0,996220054
182,30749,4.0,1161623947
212,26662,4.0,1490115695
610,51709,5.0,1479545147
282,2948,4.0,1378488903
414,34332,3.0,1216145680
448,8464,3.5,1122228632
125,128360,4.0,1474284240
111,54995,3.0,1519339026
100,17,4.5,1100184147
57,1441,2.0,972174939
74,1263,5.0,1207501451
590,3,3.0,1258416995
54,32,3.0,830247417
198,1092,4.0,1034139104
608,1240,3.5,1117491402
6,333,5.0,845553757
284,380,4.0,832695048
287,1372,0.5,1110229895
42,4565,2.0,996260446
474,7102,3.0,1070286633
525,157296,3.0,1476478221
477,500,3.5,1200939738
6,589,3.0,845553317
62,91658,4.5,1521489782
15,356,5.0,1510571873
414,968,4.0,961436932
58,31,4.0,847719088
201,2762,5.0,939224189
338,1203,5.0,1530148436
534,2949,4.0,1465036787
125,155064,2.5,1485508707
434,68954,3.5,1270603974
599,2012,1.5,1519118388
89,149566,5.0,1520409393
177,2144,2.5,1435534875
541,586,1.0,835643333
66,5747,5.0,1099187582
177,5501,2.0,1435837482
45,2195,4.0,951170509
182,3354,0.5,1075859296
292,3639,4.0,1332678608
477,3973,0.5,1201158698
560,7460,4.0,1469651729
298,3863,2.5,1447598266
414,4270,2.0,1008691238
357,1958,4.5,1348627695
321,380,5.0,843212359
385,32,4.0,838323677
580,2641,2.5,1167674994
337,41,3.0,860255992
266,32,4.0,945751855
414,54256,1.5,1216145464
89,8360,4.5,1520408571
580,6283,2.0,1167674225
414,2325,4.0,961438642
140,32017,2.0,1124825624
217,471,2.0,955943727
82,104,3.5,1084468090
265,3194,3.0,965317882
596,4310,1.5,1535708516
580,41285,3.0,1167790869
600,2013,3.5,1237715986
448,3755,3.0,1019124588
45,1028,4.0,1121724907
160,3256,1.0,971196267
526,112290,5.0,1502133483
474,54001,4.5,1189990598
351,78039,3.5,1325980212
287,6711,5.0,1110230073
288,5522,3.0,1050510814
216,39,3.0,975212451
232,34336,3.0,1182909491
313,589,5.0,1030474705
123,87232,4.0,1448382195
357,1220,3.0,1348612245
387,7698,4.0,1094876549
68,1221,3.0,1158531015
194,315,3.5,1110316625
409,919,5.0,969060011
555,1997,3.0,978744364
410,3504,5.0,990909576
356,33166,3.5,1229143531
517,368,3.0,1487957692
479,1029,4.0,1039362276
414,3802,2.0,963413835
610,6731,4.0,1495959036
610,4975,3.5,1493845410
68,30816,3.0,1267239049
254,344,3.5,1180446609
91,3263,2.0,1112716708
249,3753,4.0,1356439422
435,50,4.0,1366676016
41,920,3.0,1458939112
68,4969,3.0,1267237921
448,62434,4.5,1226505092
599,6787,4.0,1498499606
504,4993,4.0,1064450665
288,7143,4.0,1087924449
480,1225,5.0,1179160583
448,60074,2.0,1252866333
266,2094,3.0,946768588
182,4776,3.0,1055157289
553,1221,5.0,1219559706
239,52722,3.5,1221159245
18,30812,4.0,1455050855
599,3342,2.5,1519238216
448,98585,3.0,1398539219
290,1949,5.0,975031680
363,1641,4.0,1502584568
288,69122,4.0,1262106666
202,1242,5.0,974921250
294,2431,4.0,966596355
380,2278,3.0,1494803711
275,1136,5.0,1049079204
177,59501,3.0,1435526838
239,1210,5.0,1221158189
51,3918,5.0,1230931003
555,1020,3.0,978746793
219,4975,3.5,1194932343
239,1682,4.0,1221158451
232,48596,2.5,1218170142
287,5804,0.5,1110230329
63,1084,4.0,1443200023
608,3257,2.5,1117490854
411,589,3.0,835532449
103,88125,2.0,1431969679
380,83803,5.0,1493474116
380,1221,5.0,1493474216
462,78574,4.5,1293372985
451,671,4.0,854089769
318,8622,3.5,1448187797
18,8958,4.0,1466969258
466,3409,4.0,1439915632
573,4718,4.5,1186721936
429,316,3.0,828124616
414,4478,4.0,1026225946
220,59258,4.5,1230771803
89,38038,2.5,1520408312
610,5136,3.5,1493848655
43,589,5.0,848993769
169,2804,5.0,1059427150
590,26152,2.5,1258427173
274,4310,1.5,1171492441
182,3253,4.0,1063284136
28,62374,2.5,1234338810
64,2302,3.5,1161521485
298,59022,2.5,1447517223
4,345,4.0,945629063
232,4347,3.5,1218166144
274,362,2.5,1171826872
387,7939,4.5,1160898694
477,1357,4.0,1200946372
605,36401,2.0,1277176699
380,52722,3.0,1494690900
304,590,5.0,891173095
522,1265,4.5,1253344794
561,8636,3.5,1491091172
354,466,3.0,1200953389
606,1097,3.5,1175636650
249,44022,3.5,1415415583
182,4774,2.5,1055154747
599,90603,2.5,1498524005
161,3751,5.0,1186073290
380,136864,2.0,1508109526
603,2858,5.0,953925031
588,6,5.0,839316454
149,2,1.0,902084874
268,1673,5.0,940180633
414,3317,4.0,986219297
332,1380,3.5,1352674033
17,1967,4.0,1305696313
339,1203,4.0,1460182155
408,99112,5.0,1467361602
540,4886,3.5,1179108601
369,36708,3.5,1237081750
395,10,3.0,841503555
19,1566,4.0,965706297
50,6975,3.5,1518002159
257,784,3.5,1141625622
347,2,3.0,847645925
367,357,2.0,997812337
298,6554,0.5,1466278175
253,714,4.5,1286643868
125,67695,5.0,1474294341
45,261,3.0,959624314
448,61352,3.5,1314445026
348,3083,4.5,1378851558
205,356,4.0,1519900230
286,4963,4.0,1119563928
241,4235,3.0,1447540359
606,931,5.0,1171363287
254,79,2.0,1180443477
233,3977,3.0,1448816528
282,4027,4.0,1378495527
301,47,4.5,1211377521
391,4278,5.0,1032389993
474,7361,4.5,1080568420
601,80463,4.5,1521397834
129,3745,4.0,1167378297
121,272,1.0,847656374
599,1918,2.5,1498513958
1,2406,4.0,964982310
317,5989,5.0,1430364915
448,135518,2.0,1470249128
212,113573,3.0,1490115279
474,3508,3.0,1087832196
274,2205,2.5,1171410767
419,6373,3.5,1350347461
452,2918,5.0,1019585381
603,4708,4.0,1002403424
353,110,3.0,831939713
572,1259,4.0,945888944
241,2762,3.5,1447536115
326,48774,4.5,1325708337
419,6365,4.0,1367706592
216,2915,5.0,975212514
198,2117,3.0,1034135578
362,2288,5.0,1530642805
483,46948,4.0,1178212300
462,1259,4.0,1154037962
587,3435,4.0,953137328
274,3671,4.0,1253914675
222,1208,3.5,1391350069
608,3552,3.0,1117504814
249,1676,4.0,1358806173
398,2248,4.0,1311207307
103,79572,2.5,1431956868
298,54995,2.5,1447598882
610,7235,4.5,1479545335
434,296,5.0,1270603222
91,6874,4.0,1112711490
258,122886,0.5,1534892582
275,1304,5.0,1049079408
556,122890,4.0,1534321026
104,69988,2.5,1351210057
413,1198,1.0,1484439850
177,4720,3.0,1435524508
236,2606,2.0,943015256
16,1261,4.0,1377476629
381,339,3.5,1165975391
514,2903,2.0,1533944776
607,86,4.0,963079311
253,6773,4.5,1286644291
112,32,5.0,1442535842
327,1304,5.0,1234787893
599,333,2.5,1498516187
412,2289,4.0,939114117
306,117590,4.0,1518380448
281,1381,3.0,1183000180
217,785,2.0,955944813
426,8961,5.0,1451080652
268,2802,3.0,940194367
160,2161,2.0,971436749
608,5989,4.0,1189471178
29,4327,4.0,1307906981
387,44657,3.0,1185138820
438,34338,5.0,1125940856
100,266,4.0,1100183734
232,42723,3.0,1165732884
217,160,3.0,955941308
156,2617,3.5,1106855347
151,1,5.0,855947195
381,4069,2.0,1168665977
18,1212,4.5,1455059742
414,7137,3.5,1096916036
57,610,3.0,965798313
68,2490,3.0,1158533913
437,1042,3.0,859722250
438,6373,3.0,1105654067
288,45722,3.0,1182171727
298,4890,2.5,1447598486
198,1573,4.0,1034138064
186,1028,5.0,1031079149
111,162344,5.0,1516154577
19,671,2.0,965703674
66,2617,2.0,1099187060
448,1083,4.0,1019128060
592,339,5.0,837349966
221,1207,5.0,1111178168
249,109487,5.0,1430996944
517,318,4.0,1487952883
249,103228,4.5,1387975029
561,111759,1.5,1491091102
109,1027,3.0,841151934
435,158,4.0,1366675860
213,64969,4.5,1316197131
609,589,3.0,847220990
187,5669,4.0,1161849350
525,6281,3.5,1476480996
480,44022,3.0,1179165153
219,27831,4.0,1194686244
230,589,0.5,1196304248
177,99114,3.5,1435524830
282,6874,3.0,1514068535
45,784,4.0,950724896
599,3863,2.5,1498514066
50,170875,1.0,1514498060
141,4306,4.0,1513130194
19,1542,2.0,965706232
590,1359,2.0,1258417286
346,44555,4.0,1172692089
600,2571,3.0,1237712912
141,2571,3.5,1513129802
177,106916,2.0,1435529819
316,1073,3.0,1111493465
412,300,4.0,939136944
599,27441,2.5,1498518081
29,165,4.0,1362016840
483,34150,2.0,1415576529
191,99,5.0,829759809
254,38061,4.0,1180563957
82,1,2.5,1084467729
368,3505,3.0,971275698
414,27660,4.0,1158355416
177,2011,4.0,1435534180
247,1625,3.0,1467646407
156,1230,5.0,946799250
448,47640,2.5,1191104574
460,2359,4.0,1359176063
365,69844,2.5,1488332669
610,107069,3.5,1493849826
177,1086,3.0,1435535447
457,2600,3.0,993611064
462,3467,3.5,1163121634
556,76093,5.0,1534320965
590,2699,3.0,1266472600
339,97938,4.0,1461878500
432,1416,4.5,1315242346
449,2006,1.0,1053199018
274,2692,2.5,1288172724
266,1288,5.0,945669791
139,3994,2.5,1453924216
559,455,1.0,845476370
599,158783,3.5,1498529062
249,5219,3.5,1355351616
113,2671,2.0,980051922
183,1287,5.0,992331493
57,1646,1.0,972175891
381,1129,3.0,1167543636
432,78039,2.5,1316390993
607,381,4.0,963080009
387,1772,2.0,1095121724
590,5308,2.5,1258418600
249,44199,4.0,1354108273
307,588,4.0,1186084593
66,7027,4.0,1093747697
332,5378,2.0,1352671843
577,2028,5.0,945966132
247,4896,3.5,1467645426
288,55768,3.0,1256658049
376,7361,2.5,1364933155
306,103372,5.0,1518327397
354,1092,3.5,1200953474
305,67255,5.0,1460137656
385,224,4.0,834693485
477,6753,2.5,1200946546
416,4886,0.5,1187496637
125,148626,3.5,1474424812
597,21,5.0,941559030
381,6947,3.5,1170587467
372,1352,2.0,874416058
596,71535,3.5,1535827216
346,7069,3.5,1125857481
274,7163,2.0,1171785290
517,82169,4.5,1487956708
436,250,3.0,833530780
290,2599,4.0,974938345
368,3519,2.0,971275047
52,5064,5.0,1468051349
474,6216,3.5,1087831912
28,47644,3.0,1236314716
103,920,4.5,1431957405
200,165,4.0,1229886183
474,1242,4.5,1053020981
284,20,1.0,832699760
111,3247,3.5,1516156060
410,1188,5.0,990909576
328,5418,4.0,1494211365
560,1485,3.0,1469648455
369,2788,4.0,1237083040
380,64249,3.0,1494696984
590,1569,2.5,1258419856
42,257,3.0,996215225
95,3070,3.0,1105401136
318,143896,4.5,1535036899
357,6502,4.5,1348610808
45,1721,4.0,1091306055
469,2324,3.0,965425423
221,608,5.0,1118246717
448,8957,2.5,1224341045
121,539,4.0,847656045
437,628,4.0,859721081
414,7439,2.0,1089043902
125,223,5.0,1474295267
294,1030,2.0,966634240
292,70286,2.0,1483193915
61,1304,5.0,1145531711
66,7153,5.0,1093747306
393,2997,5.0,1430506344
474,36276,3.5,1165539993
352,114180,4.5,1493674704
489,37729,4.0,1333022882
474,3510,3.5,1053021094
25,4993,5.0,1535470421
64,1639,3.5,1161521371
350,805,3.0,864941053
103,3176,4.0,1431957558
274,7325,2.0,1177012998
79,1215,4.0,975282037
144,527,3.5,1136812705
380,1197,3.5,1502325733
608,587,2.5,1117504319
267,1196,5.0,959807517
345,3361,3.0,1342826800
560,5072,3.5,1469651538
419,98809,5.0,1362867266
139,69481,1.0,1453924696
489,7,4.0,1334587547
27,1010,2.0,962686260
318,1212,3.5,1417205182
573,33794,4.5,1186589567
448,2003,4.0,1019127916
221,32,5.0,1111177792
274,2354,2.5,1172030733
199,5378,1.5,1119190937
534,30825,5.0,1459787999
66,2312,4.0,1113190753
202,1370,4.0,974918688
474,1597,3.0,1015352930
339,356,4.0,1460182081
332,3408,3.5,1352672894
184,110102,4.5,1537099419
498,380,3.0,839197205
555,1995,2.0,978823714
438,1907,2.5,1109902304
599,4992,1.5,1498504941
480,1179,3.5,1179162056
543,70286,5.0,1377068732
42,1090,5.0,996212773
381,8464,3.5,1200824522
604,17,4.0,832080092
289,750,4.5,1143424596
610,59727,4.5,1493848236
287,2599,4.0,1110231612
474,6536,3.5,1071842775
304,2567,4.0,929868483
91,8910,2.0,1112711993
288,6947,4.0,1084283513
408,68237,4.0,1468362206
288,647,3.0,980535269
489,52885,3.0,1333658738
444,231,1.0,832669130
469,223,3.0,965425699
477,1270,4.5,1200939690
140,4623,4.0,1039547791
19,1679,2.0,965702660
603,2463,3.0,953927978
64,3107,3.0,1161563765
580,6305,2.5,1167860802
414,171765,4.0,1511535838
599,4175,2.5,1519255336
177,1089,4.0,1435533711
592,253,4.0,837349966
15,166528,5.0,1510572789
158,837,2.5,1290764862
57,1909,4.0,965798785
18,118900,3.5,1483294684
596,7458,2.5,1535708569
21,115877,3.5,1418063541
64,4226,4.5,1161520122
413,2329,5.0,1484439570
610,57637,3.5,1495959172
82,6377,3.5,1084466267
339,750,5.0,1460519033
351,6016,4.0,1325979340
318,68358,3.5,1413628660
448,5956,4.5,1055107857
282,4963,4.0,1378491801
21,108945,3.0,1403461870
290,448,4.0,974939475
178,4718,2.5,1163673609
226,441,4.5,1095663823
353,185,4.0,831939699
474,3259,2.5,1053021837
292,41566,3.5,1387893709
57,674,4.0,965798849
586,50872,5.0,1529903062
597,1197,5.0,940420799
607,366,5.0,963079441
469,3396,4.0,965425548
135,2009,3.0,1009694132
474,272,3.5,1104518799
216,2064,5.0,975212544
603,803,4.0,953925131
210,135887,4.0,1533667275
295,1213,4.5,1320064972
